region_id,Sales_Region
1499,New Jasmin
1500,New Michaelhaven
1501,West Brady
1502,West Eddie
1503,Port Kayla
1504,Finleyville
1505,West Shaun
1506,Shellyfort
1507,West Johnview
1508,New Dakotaside
1509,Rogerview
1510,Lake Steven
1511,West Mario
1512,East Renee
1513,Michaelburgh
1514,Robertborough
1515,Susanton
1516,Port Michaelberg
1517,Morrismouth
1518,Bartonstad
1519,Darrenberg
1520,Brownton
1521,South Marcburgh
1522,Lake Samanthaborough
1523,Brookston
1524,East Coryhaven
1525,West Christopher
1526,East Jaimeburgh
1527,Sandraport
1528,West Kimberly
1529,East Amy
1530,Conleyville
1531,Kentberg
1532,New Lauraborough
1533,New Tracy
1534,Kennedystad
1535,Scottberg
1536,Oscarfurt
1537,Lake Adammouth
1538,Buckleystad
1539,West Robertfurt
1540,North Karina
1541,Rollinstown
1542,Townsendhaven
1543,North Katherinehaven
1544,Lake Andrew
1545,Singletonbury
1546,Bryanchester
1547,West Kevin
1548,Marissachester
1549,Travismouth
1550,Annmouth
1551,West Sydney
1552,North Garyburgh
1553,Aliciatown
1554,Port Johnchester
1555,South Alexandriamouth
1556,Deanborough
1557,Karenstad
1558,West Tyronefurt
1559,Jaredhaven
1560,Clarkmouth
1561,Port Lesliefort
1562,Wrightview
1563,East Williamstad
1564,Stephaniefurt
1565,North Jonview
1566,Justinfort
1567,East Jillville
1568,Lake Tiffanybury
1569,East Roger
1570,South Robertfort
1571,Campbellton
1572,Port Jeffreyport
1573,Benjaminstad
1574,East Lorettaview
1575,Christyport
1576,Lake Joseph
1577,New Michaelburgh
1578,West Yvonneborough
1579,Richardsonchester
1580,Millerbury
1581,Wandafurt
1582,Timothytown
1583,Yorkton
1584,Williamsshire
1585,Lake Adam
1586,Gregorychester
1587,Lake Daleport
1588,Harrisland
1589,East Daniel
1590,Davidsonport
1591,Lopezhaven
1592,Jacobsburgh
1593,East Travis
1594,Nicholasville
1595,South Jo
1596,West Daniel
1597,North Diana
1598,Pearsonmouth
1599,Vickiport
1600,Lake Tammy
1601,Adamsview
1602,Port Kyliestad
1603,Kristenmouth
1604,Melissahaven
1605,Stokesfort
1606,East Alexandermouth
1607,East Angela
1608,Reesetown
1609,North Peggyland
1610,West Wandaland
1611,Sheilaview
1612,Rogersview
1613,North Paul
1614,East Christopherburgh
1615,South Stephanieland
1616,West Amanda
1617,Josephside
1618,Lake Amy
1619,Websterborough
1620,East Andrea
1621,Davisville
1622,East Leslie
1623,North Robert
1624,West Taylorland
1625,South Joshua
1626,New Joshua
1627,Port Isaacberg
1628,Hernandezton
1629,New Brian
1630,Eriktown
1631,North Thomashaven
1632,Douglashaven
1633,Cynthialand
1634,West Christinaburgh
1635,West Christinafort
1636,New Rachelchester
1637,Fisherland
1638,Ericberg
1639,South Danielborough
1640,Freyfurt
1641,Lake Cody
1642,Weeksborough
1643,West Tyler
1644,Johnsonton
1645,Longside
1646,North Zachary
1647,Lake Ralphbury
1648,Robertsshire
1649,Martinside
1650,Christopherfurt
1651,Hobbsshire
1652,Lake Teresa
1653,East Ericaton
1654,Amyton
1655,Loribury
1656,New Kelly
1657,Kendratown
1658,Carrieport
1659,Kevinton
1660,East Katelynbury
1661,Brettchester
1662,East Nicolas
1663,Kristenhaven
1664,Jamesborough
1665,Port Natalieshire
1666,Hodgesville
1667,East Megan
1668,Katherinetown
1669,South Philiphaven
1670,Port Davidmouth
1671,South Jasonburgh
1672,Loweburgh
1673,North Williamshire
1674,North Jon
1675,New Vanessaport
1676,Port Lonnieberg
1677,Port Frank
1678,Douglastown
1679,Fordchester
1680,Jenkinsstad
1681,East Annafurt
1682,Acostafort
1683,Stephenland
1684,West Johnmouth
1685,Wesleyfurt
1686,North Michaelberg
1687,South Katelyn
1688,Lynnside
1689,Yvonneberg
1690,Avilafort
1691,Port Amandaberg
1692,Bettybury
1693,Brianview
1694,Port Charles
1695,Haydenburgh
1696,Johnsonstad
1697,Lopezside
1698,Vazqueztown
1699,Mannville
1700,Hannachester
1701,Blackchester
1702,Port Brandon
1703,Ericmouth
1704,North Troy
1705,Shannonville
1706,Toddshire
1707,North Brianna
1708,Wilsonton
1709,East Katie
1710,East Nicholasville
1711,Millerton
1712,East Juan
1713,Schmidtbury
1714,East Sylvia
1715,Hensonville
1716,West Marcborough
1717,Mataton
1718,New Courtneystad
1719,North Keith
1720,Barnesborough
1721,Port Janebury
1722,North Katieville
1723,Lake James
1724,Kennethtown
1725,Susanview
1726,Lopezchester
1727,Debbiemouth
1728,Edwinberg
1729,New Carriefort
1730,Kellymouth
1731,Gilmoreberg
1732,East Cherylbury
1733,Jonesstad
1734,Mcbridefurt
1735,West Royside
1736,Lake Russellberg
1737,Robertfurt
1738,North Jadeton
1739,East Kaylashire
1740,Calebton
1741,Heatherburgh
1742,Robertshire
1743,Martinton
1744,Frenchview
1745,West Amber
1746,Katieport
1747,East Karlberg
1748,South Kenneth
1749,Charlesfort
1750,North John
1751,New Elizabeth
1752,New Natalie
1753,New Dawnburgh
1754,New Dawnmouth
1755,North Davidtown
1756,Port Erika
1757,Thompsonchester
1758,North Chadchester
1759,Leeton
1760,Brentburgh
1761,Meaganport
1762,West Benjaminhaven
1763,Port Elizabethport
1764,Douglasview
1765,Tonymouth
1766,North Stevenport
1767,North Tiffanyhaven
1768,Christopherhaven
1769,Guerramouth
1770,Rothfurt
1771,Farmermouth
1772,New Margaret
1773,Justinland
1774,Lake Joel
1775,Frankmouth
1776,Lake Davidburgh
1777,Scottbury
1778,Mclaughlinburgh
1779,East Jefferyton
1780,Brandonfort
1781,Lake Lindaburgh
1782,Lake Amandastad
1783,Parkerton
1784,Blairburgh
1785,East Georgetown
1786,South Shannonville
1787,West Amandaland
1788,Mooreburgh
1789,East Rebecca
1790,West Timothy
1791,Juliebury
1792,Brookechester
1793,North Adam
1794,Donland
1795,Jenniferberg
1796,North Lisa
1797,Kathleenchester
1798,Christopherburgh
1799,New Jasonfurt
1800,North Curtis
1801,Boothbury
1802,Port Daisyview
1803,East Lisamouth
1804,Kelseyborough
1805,West Samanthaport
1806,Brianborough
1807,North Josephmouth
1808,Maymouth
1809,Tiffanymouth
1810,Kristinport
1811,Jodyshire
1812,North Nathanfurt
1813,Bakerbury
1814,Port Virginia
1815,Baileyport
1816,South Eduardo
1817,Stephanieton
1818,Nelsonchester
1819,Lake Peter
1820,Mckayfurt
1821,Hernandezshire
1822,Marksmouth
1823,Mitchellport
1824,Kaylaview
1825,Port Jeanette
1826,East Carolynhaven
1827,Clarktown
1828,Lambertbury
1829,Estesmouth
1830,Lindsayfurt
1831,Jessicachester
1832,Robertsside
1833,Grantstad
1834,West William
1835,West Kylefurt
1836,Franklinchester
1837,Markchester
1838,North Jill
1839,West Thomas
1840,Jamesfort
1841,Elizabethburgh
1842,Jacobstad
1843,West Patriciafort
1844,West Oliviahaven
1845,East Ronaldside
1846,East Jenniferburgh
1847,West Melissastad
1848,Lake Manuelton
1849,Waltersfurt
1850,South Brad
1851,Andersonland
1852,Marquezhaven
1853,Lake Brendaview
1854,West Glendaport
1855,North Carmen
1856,West Meganshire
1857,North Lisashire
1858,Lake Melissabury
1859,West Robert
1860,Lake Haileyville
1861,Katherineville
1862,East Tammyburgh
1863,Stevemouth
1864,Lake Elizabethview
1865,Adamsport
1866,Maxwellstad
1867,New Rachel
1868,Anafort
1869,North Timothyside
1870,Jeremyport
1871,Ortizville
1872,Danielleville
1873,New Laura
1874,Sandersville
1875,Kellyfort
1876,Burchside
1877,Lake Spencer
1878,Judithhaven
1879,Lake Joshuamouth
1880,Moyerton
1881,Andersonburgh
1882,Wrightport
1883,Mathewsburgh
1884,Amytown
1885,Christopherstad
1886,Port Williamstad
1887,West Kellieside
1888,Holtburgh
1889,Port Davidtown
1890,Sandersberg
1891,East Amanda
1892,Williamsstad
1893,Port Petermouth
1894,Proctorstad
1895,Port Matthewhaven
1896,Lake Erikafort
1897,South Christopherfort
1898,Stephaniehaven
1899,West Lauren
1900,New Megan
1901,Johnsonville
1902,Burtonburgh
1903,East Donnaside
1904,West Claytonville
1905,Lake Kimberly
1906,Julieport
1907,Amberside
1908,New Karen
1909,Lake Jody
1910,Brittanyborough
1911,Port Davidfort
1912,North Danielstad
1913,Lindseyshire
1914,Scottborough
1915,Wilsonside
1916,Lake Holly
1917,West Levi
1918,Port Andrewfort
1919,New Lancefurt
1920,Callahanborough
1921,North Drew
1922,West Reginamouth
1923,New Nicholashaven
1924,Ricardoview
1925,Danielville
1926,Stevenberg
1927,Nortontown
1928,South Carl
1929,Cynthiaborough
1930,Lake Stephanie
1931,Margaretberg
1932,West David
1933,East Donaldmouth
1934,New Coreyfort
1935,Patriciafurt
1936,Kerrchester
1937,Sosaview
1938,West Steve
1939,West Alanland
1940,Bryanttown
1941,Lake Jillberg
1942,Robertside
1943,Lake Caitlinview
1944,North Travisfort
1945,Baileyshire
1946,Natalietown
1947,Warrenville
1948,Ortiztown
1949,East Catherinestad
1950,Lake Marktown
1951,South Davidton
1952,West Timothyview
1953,Derrickport
1954,Laneland
1955,Port Jillview
1956,Howardberg
1957,Caldwellland
1958,Port Melissabury
1959,South Meagan
1960,Tabithabury
1961,Duarteville
1962,Donside
1963,North Juliaborough
1964,Nathanfort
1965,North Lawrenceton
1966,West Janiceport
1967,Wangberg
1968,Lake Amber
1969,East Keith
1970,Perezfurt
1971,Amandafurt
1972,North Carolfurt
1973,Mirandashire
1974,Lake Heather
1975,Lake Danielleview
1976,North Courtney
1977,East Andrew
1978,Hamiltonberg
1979,Jesusbury
1980,New Michaeltown
1981,North Kariborough
1982,Kristinland
1983,Tonyafort
1984,Roberttown
1985,West Andrewshire
1986,Thomasstad
1987,East Benjamin
1988,West Laurahaven
1989,East Lindaville
1990,South Dorothyview
1991,West Crystalburgh
1992,Romerobury
1993,Smithberg
1994,New Adrian
1995,Richardside
1996,New Gloria
1997,Barrettport
1998,Alanhaven
1999,Harrisburgh
2000,Hawkinsburgh
2001,Lukebury
2002,New Jessicastad
2003,Port Christineland
2004,West Melinda
2005,West Alisontown
2006,Mcintyretown
2007,West Alison
2008,Ellisshire
2009,Adamtown
2010,Hayesport
2011,Milesmouth
2012,Port Shirley
2013,Robertshaven
2014,Port Lacey
2015,Port Danny
2016,Davidfurt
2017,Danafurt
2018,Perezborough
2019,Vaughanport
2020,Stephanieville
2021,New Janicechester
2022,North Douglasmouth
2023,Lake Adriana
2024,Jasmineville
2025,Whitetown
2026,Lake Jamiebury
2027,Port Tammyborough
2028,Christinaberg
2029,South Natalie
2030,Port Bethany
2031,Toddbury
2032,West Richard
2033,Hunterbury
2034,Bushstad
2035,Combsview
2036,Sharonborough
2037,Arnoldshire
2038,South Anthonyland
2039,Danielside
2040,Lake Joseland
2041,North Kathryn
2042,Cliffordfort
2043,Deborahmouth
2044,Port Brendabury
2045,South Keithfort
2046,Laurenchester
2047,Kathleenbury
2048,Jasonland
2049,Wrighttown
2050,Bennettberg
2051,Jackiemouth
2052,New Tiffany
2053,North Joseland
2054,Micheleshire
2055,East Christianton
2056,Timothyhaven
2057,North Timothy
2058,North Keithchester
2059,Lake Marie
2060,Port Brian
2061,Cartershire
2062,Simmonsfurt
2063,West Josephville
2064,Lake Carla
2065,West Whitney
2066,East Thomas
2067,South Sophialand
2068,North Jeromeborough
2069,Troyfurt
2070,Trevorview
2071,Lake Dustinfurt
2072,Matthewhaven
2073,Morrisonville
2074,Wrightchester
2075,New Maureen
2076,New Robertoberg
2077,Charleschester
2078,East Curtis
2079,West Reginastad
2080,Wilsonmouth
2081,South Jordanside
2082,Port Jessicabury
2083,Longchester
2084,South Bryan
2085,Lake Jeremytown
2086,Lake Andrewborough
2087,Stuarthaven
2088,Caseymouth
2089,South Paulland
2090,Marilynchester
2091,Deanmouth
2092,East Curtischester
2093,Changhaven
2094,North Edwardside
2095,Deniseport
2096,Blackwellstad
2097,Port Ryan
2098,Hayneston
2099,West Melissa
2100,Vaughnberg
2101,Gutierrezhaven
2102,Pennyport
2103,South Deborahmouth
2104,Port Andrew
2105,West Jamesfort
2106,Christianburgh
2107,New Mark
2108,Lake Lauriefort
2109,Jimmyton
2110,Joshuaside
2111,West Juan
2112,Tonyaside
2113,New Barrybury
2114,Marcuschester
2115,Kristinefort
2116,Lake Gordonborough
2117,Jaredtown
2118,Alvarezton
2119,Ellisonborough
2120,New Ann
2121,Montoyaville
2122,East Charlesshire
2123,Peterfort
2124,Andersonmouth
2125,South Saramouth
2126,Port Nancy
2127,Derricktown
2128,Timothyside
2129,Austinbury
2130,Esparzaborough
2131,Kathytown
2132,Garciaville
2133,Navarrostad
2134,South Crystalberg
2135,North Austinborough
2136,East Randybury
2137,Jefferychester
2138,Sheriborough
2139,Lake Crystalstad
2140,New Alexischester
2141,South Patrick
2142,New Timothy
2143,East Aliciachester
2144,Reillymouth
2145,New Michelle
2146,New Randyside
2147,South Brandiland
2148,Ewingtown
2149,Lake Melissa
2150,East Elizabethmouth
2151,West Jonburgh
2152,Langbury
2153,Willietown
2154,Sandersfort
2155,Priceborough
2156,South Karenmouth
2157,Mooreville
2158,Karenmouth
2159,New Damon
2160,South Gabriel
2161,Lake Amandahaven
2162,Shepherdhaven
2163,Mcdonaldstad
2164,North Lindafort
2165,North Bradleyhaven
2166,East Michaelmouth
2167,Danaville
2168,West Renee
2169,West Kaylafort
2170,Benjaminchester
2171,North Carmenmouth
2172,East Aaron
2173,Amyville
2174,West Laura
2175,Woodmouth
2176,New Kevin
2177,Christopherberg
2178,Port Steven
2179,Graymouth
2180,Port Michelle
2181,Juarezberg
2182,East Chad
2183,North Savannahfort
2184,Richardshire
2185,Kellyport
2186,Michaelville
2187,Port Keithbury
2188,North Dennishaven
2189,South Lisa
2190,Nicoleville
2191,New Emilyville
2192,Port Martin
2193,South Codyberg
2194,Reynoldsfort
2195,Lake Marymouth
2196,New Stacy
2197,New Annebury
2198,Donaldland
2199,Saraborough
2200,Rosariohaven
2201,Port Tina
2202,Lake Josephbury
2203,North Dianefurt
2204,West Josephport
2205,Bradshawmouth
2206,Jessicaland
2207,South Kristina
2208,Clarkton
2209,Crystalfort
2210,Bushview
2211,Martinezchester
2212,North Tonya
2213,Haleshire
2214,Heatherfort
2215,Meaganmouth
2216,Wardbury
2217,South Judithport
2218,South Andrewtown
2219,East Robertville
2220,Port Marco
2221,North Cynthiaberg
2222,Ruthstad
2223,Carolshire
2224,South Kristineburgh
2225,Stephanieview
2226,Jonathonville
2227,Dwaynehaven
2228,Port Tammy
2229,Frederickberg
2230,West Amy
2231,Maryview
2232,East Angelaport
2233,New Troytown
2234,Hebertville
2235,West Michaelbury
2236,Port Edward
2237,West Ashleyfort
2238,Jacquelinemouth
2239,Lambertberg
2240,North Gailland
2241,West Charlesfort
2242,South Christinaberg
2243,Paulbury
2244,Robertburgh
2245,Castrochester
2246,Westmouth
2247,East Kathrynmouth
2248,East Paula
2249,Erinton
2250,West Karenhaven
2251,Candicehaven
2252,Port Sarah
2253,Dianestad
2254,Kathyton
2255,Annborough
2256,West Katherine
2257,New Eduardomouth
2258,Brownside
2259,Randallbury
2260,Collinsborough
2261,Port Jamesside
2262,New Timborough
2263,North Andreport
2264,East Randy
2265,South Austin
2266,South Justin
2267,Stanleychester
2268,East Christinatown
2269,North Kerrihaven
2270,Port Jennifer
2271,Port Keith
2272,Sabrinaburgh
2273,North Ambermouth
2274,Rachelmouth
2275,Milesville
2276,Williamsbury
2277,Anthonyport
2278,Watkinston
2279,East Codyhaven
2280,Port Glen
2281,Johnport
2282,East Tammy
2283,Erinstad
2284,West Aaron
2285,Port Joshualand
2286,Villegaschester
2287,Carrollfurt
2288,Jonathantown
2289,West Johnland
2290,Lake Charles
2291,Rebeccachester
2292,Colemantown
2293,East Maryfort
2294,South Ianview
2295,Davidview
2296,West Alexander
2297,New Terrymouth
2298,Johnstad
2299,Brandiland
2300,Bradfordport
2301,Allenland
2302,New Heathershire
2303,Noahstad
2304,Vanessafurt
2305,Maynardside
2306,Mcbridefort
2307,Jillianmouth
2308,Christophermouth
2309,Ellisbury
2310,North Tammy
2311,New Amberhaven
2312,South Cynthia
2313,Rodriguezton
2314,West Maryport
2315,Lake Judithfort
2316,West Vanessa
2317,Johnsonmouth
2318,Lake Bobton
2319,North Timothymouth
2320,Hernandezhaven
2321,Stephenstown
2322,New Ian
2323,Kristinton
2324,Port Brianburgh
2325,Jamestown
2326,Port Shawnborough
2327,Lake Cynthiaview
2328,East Theodoremouth
2329,West Alexisside
2330,Dustinmouth
2331,Lake Todd
2332,Hardyland
2333,South Oscar
2334,Amyfurt
2335,Dannyshire
2336,East Robert
2337,Ryantown
2338,West Glenda
2339,Lake Alexandraburgh
2340,East Brian
2341,Brennanstad
2342,New Scott
2343,Rogersbury
2344,East Michelleberg
2345,Gloverton
2346,North Stephanieport
2347,North Philipville
2348,Lake Jeffreyberg
2349,Joyburgh
2350,Richardsonhaven
2351,Markside
2352,North Johnview
2353,Sethport
2354,Ethanton
2355,New Amy
2356,East Williammouth
2357,Yuborough
2358,New Kathrynton
2359,Vasquezberg
2360,New Luke
2361,Williamshaven
2362,Gillespiebury
2363,Tranville
2364,New Mary
2365,South Roy
2366,West Sara
2367,South Christineberg
2368,South Nathan
2369,Sandraville
2370,New Aaronburgh
2371,East Brianhaven
2372,Kelleyhaven
2373,New Stevetown
2374,North Chelsea
2375,Joannetown
2376,Millertown
2377,West Jessica
2378,Jacobborough
2379,South Michelle
2380,Lake Brandonhaven
2381,West Crystaltown
2382,Brittneyfurt
2383,Port Tarastad
2384,Lake Julia
2385,Hurleyside
2386,Port Calvinfort
2387,Colonport
2388,Ashleymouth
2389,Castanedaville
2390,Waltontown
2391,Tylerchester
2392,Michellemouth
2393,Baldwintown
2394,Lake Jacqueline
2395,East Kathyburgh
2396,Hollymouth
2397,Port Amandaside
2398,West Claudiamouth
2399,East Jonathanhaven
2400,Thomaston
2401,Serranoland
2402,Hillburgh
2403,Port Jacob
2404,Martinberg
2405,Lake Joshuahaven
2406,New Kristin
2407,New Jonathan
2408,South Jacob
2409,East Christineburgh
2410,Diazfurt
2411,Herberthaven
2412,Coffeyfort
2413,North James
2414,Coopermouth
